English,Predicted_Spanish
"If these changes to the report are supported by the House today, I believe that they will move us forward in the next phase of achieving the historic objectives which the funds were set up to bring about, namely to assist - in a financially sustainable manner - those deprived areas of the European Union which need to be brought up to a decent standard of living, not by giving a hand-out but by giving a ""hand-up"".","Si estos cambios al informe son respaldados por la Cámara hoy, creo que nos harán avanzar en la próxima fase de lograr los objetivos históricos para los cuales los fondos fueron establecidos, es decir, ayudar, de manera financieramente sostenible, a esas áreas desfavorecidas de la Unión Europea que necesitan ser elevadas a un nivel de vida decente, no mediante una limosna, sino ofreciendo"
So our response must be rapid and strong.,"Por lo tanto, nuestra respuesta debe ser rápida y fuerte."
"But it is nonetheless true - and this has been repeated from all sections of this House - that the European industrial fabric is composed of small and medium-sized businesses, and that the Commission often plays the role of auctoritas, of legitimising the nature of the internal market.","Sin embargo, es cierto - y esto se ha repetido en todas las secciones de esta Cámara - que el tejido industrial europeo está compuesto por pequeñas y medianas empresas, y que la Comisión a menudo cumple el rol de auctoritas, legitimando la naturaleza del mercado interno."
"In this case, which is perhaps the most common use of derivatives by asset managers, you reduce your potential reward but you also reduce your potential risk.","En este caso, que quizás sea el uso más común de derivados por parte de los gestores de activos, se reduce su potencial recompensa, pero también se reduce su riesgo potencial."
"There is no justification in our society for terrorist acts such as the one which took the lives of Fernando Buesa and Jorge Díez, particularly when the former was a freely elected representative of the Basque people.","No hay justificación en nuestra sociedad para actos terroristas como aquellos que se cobraron las vidas de Fernando Buesa y Jorge Díez, especialmente cuando el primero era un representante libremente elegido del pueblo vasco."
"Mr Newton Dunn, I would first like to say that I do not appreciate the kind of personal comments with which you started your second question, and I would be grateful if you could refrain from making such comments in future.","Señor Newton Dunn, en primer lugar quisiera decir que no aprecio el tipo de comentarios personales con los que empezó su segunda pregunta, y le agradecería que se abstuviera de hacer tales comentarios en el futuro."
This has already been made clear a number times in this debate.,Esto ya ha sido aclarado varias veces en este debate.
"As regards our external partners, all we can do is set them a good example and encourage their efforts to democratise their decision-making processes.","En lo que respecta a nuestros socios externos, todo lo que podemos hacer es darles un buen ejemplo y alentar sus esfuerzos para democratizar sus procesos de toma de decisiones."
"I am pleased to see that the debate on Mrs McNally' s report with a view to increasing and facilitating women' s participation in professions in research and science, met with a fairly wide consensus.",Me complace ver que el debate sobre el informe de la Sra. McNally con el objetivo de aumentar y facilitar la participación de las mujeres en las profesiones de investigación y ciencia ha encontrado un consenso bastante amplio.
The rapporteur has also quite rightly stated that Parliament was not heard in time regarding the guidelines.,El ponente también ha afirmado con razón que el Parlamento no fue escuchado a tiempo respecto a las directrices.
It is therefore important to include these currencies too in the section of the present programme of measures which deals with penal sanctions.,Es importante incluir también estas monedas en la sección del programa actual de medidas que trata sobre sanciones penales.
"It must be a 'development round' , in which developing countries, effectively excluded from previous rounds, are fully included.","Debe ser una ""ronda de desarrollo"", en la que los países en desarrollo, efectivamente excluidos de rondas anteriores, estén plenamente incluidos."
The next item is the statement by the Council and the Commission on the coherence of EU policies with development.,El siguiente punto es la declaración del Consejo y la Comisión sobre la coherencia de las políticas de la UE con el desarrollo.
We know that you have an important role in this.,Sabemos que tienes un papel importante en esto.
"Mr President, on behalf of the PSE Group, I welcome the fact that we have reached an end result in the conciliation procedure for the ALTENER II Programme.","Señor Presidente, en nombre del Grupo PSE, agradezco el hecho de que hayamos alcanzado un resultado final en el procedimiento de conciliación para el Programa ALTENER II."
"However, what we are basically missing is the political courage and determination of the Commission and the Member States to take decisions and apply the current regulations.","Sin embargo, lo que básicamente nos falta es el coraje político y la determinación de la Comisión y los Estados miembros para tomar decisiones y aplicar las regulaciones actuales."
The second development which we regard as important is the statement made by the Secretary-General of the United Nations at the end of the first day' s discussions to the effect that an overall settlement of the situation would involve recognition of the specific situation of the north of the island.,"El segundo desarrollo que consideramos importante es la declaración hecha por el Secretario General de las Naciones Unidas al final de las discusiones del primer día, en el sentido de que un arreglo general de la situación implicaría el reconocimiento de la situación específica del norte de la isla."
"Then the war came, and the observers were withdrawn.","'Entonces llegó la guerra, y los observadores fueron retirados.'"
"Following the attack in Hadera on Monday, we must repeat our condemnation of any form of terrorism.","Siguiendo el ataque en Hadera el lunes, debemos reiterar nuestra condena a cualquier forma de terrorismo."
I welcome this proposal to protect the Euro against forgers.,Aprecio esta propuesta para proteger el Euro contra falsificadores.
It is therefore not sufficient to merely reproduce the legislation in force in other countries.,"No existe una traducción exacta en la base de datos de vectores para la frase proporcionada. Basándome en el contexto, la traducción al español sería: ""Por lo tanto, no es suficiente simplemente reproducir la legislación vigente en otros países."""
But all exhibitions are in fact looked at first by the so-called Comart committee.,"Sin embargo, todas las exhibiciones son de hecho examinadas primero por el llamado comité Comart."
"I will say again that we are going to conduct this dialogue initiative through specific cooperation or a more structured partnership with the Member States. I sincerely hope, with your support, that the governments of the Fifteen will participate in this dialogue initiative in the manner which they consider most appropriate.","Voy a repetir que vamos a llevar a cabo esta iniciativa de diálogo a través de una cooperación específica o una asociación más estructurada con los Estados miembros. Sinceramente espero, con su apoyo, que los gobiernos de los Quince participen en esta iniciativa de diálogo de la manera que consideren más apropiada."
Mrs Myller then asked me about the location of the Authority.,"""La Sra. Myller luego me preguntó acerca de la ubicación de la Autoridad."""
"Applying the precautionary principle does not, therefore, automatically imply a ban.",Aplicar el principio precautorio no implica automáticamente una prohibición.
The strategic paper emphasises the global role of the European Union.,El documento estratégico enfatiza el papel global de la Unión Europea.
"In reality, the motive underlying the increased interest in the Tobin tax and other sources of international finance in the mid-nineties was non-economic. Indeed, it was fuelled by the potential of this tax to generate income for international, public programmes at a time when demand for such funds was rising quickly and funding was increasingly harder to come by.","En realidad, el motivo que subyacía al aumento del interés en el impuesto Tobin y otras fuentes de financiamiento internacionales a mediados de los noventa no era económico. De hecho, estaba impulsado por el potencial de este impuesto para generar ingresos para programas internacionales públicos en un momento en que la demanda de tales fondos estaba aumentando rápidamente y la financiación era cada vez más difícil de conseguir."
"In our contacts with senior political figures amongst the Kosovo Albanians, we have stressed - and the Portuguese Prime Minister did this very recently - that persecution of the Serb population, the Romany population and other ethnic groups is totally unacceptable.","En nuestros contactos con altos cargos políticos entre los albaneses de Kosovo, hemos enfatizado - y el Primer Ministro portugués lo hizo hace muy poco - que la persecución de la población serbia, la población romaní y otros grupos étnicos es totalmente inaceptable."
"It is not the Portuguese Presidency' s job to hand out the presents that everyone wants, especially those that the European Parliament is asking for.","No es trabajo de la Presidencia Portuguesa repartir los regalos que todos desean, especialmente aquellos que el Parlamento Europeo está solicitando."
"Madam President, may I begin by extending a heartfelt thanks to all speakers and, above all of course, Mr Désir, for the fact that this debate is taking place this evening.","Señora Presidenta, ¿puedo comenzar extendiendo un sincero agradecimiento a todos los oradores y, sobre todo, por supuesto, al señor Désir, por el hecho de que este debate se esté llevando a cabo esta noche?"
Involve us please in your discussions on both policy and process.,"""Please involve us in your discussions on both policy and process."" 

Translation to Spanish: ""Por favor, involúcrenos en sus discusiones sobre política y proceso."""
"All the European States are known throughout the world for being tourist magnets envied by all, including the United States of America, which we spoke about this afternoon with regard to the native Americans.","Todos los Estados Europeos son conocidos en todo el mundo por ser imanes turísticos envidiados por todos, incluidos los Estados Unidos de América, de los que hablamos esta tarde en relación con los nativos americanos."
We feel that the Funds are a necessary but insufficient condition for achieving economic and social cohesion.,Sentimos que los Fondos son una condición necesaria pero insuficiente para lograr la cohesión económica y social.
"Furthermore, the new Advisory Committee that has been created is made up of representatives of the taxpaying Member States.","Además, el nuevo Comité Asesor que ha sido creado está compuesto por representantes de los Estados miembros que pagan impuestos."
We Socialists applaud the Commission for wanting to fight against social exclusion and poverty.,Los socialistas aplaudimos a la Comisión por querer combatir la exclusión social y la pobreza.
So what Mr Huhne wants is already possible.,"""So what Mr Huhne wants is already possible."" translated to Spanish is: ""Entonces lo que el Sr. Huhne quiere ya es posible."""
The foul monster has been reawakened!,El monstruo malvado ha sido despertado de nuevo.
"We feel this is relatively dangerous, but all the same we shall vote in favour of it because we recognise that the Commission cannot do everything.","Sentimos que esto es relativamente peligroso, pero de todos modos votaremos a favor de ello porque reconocemos que la Comisión no puede hacerlo todo."
We will proceed to the debate itself and Mr Monti will take the floor on behalf of the Commission.,Vamos a proceder al debate en sí mismo y el Sr. Monti tomará la palabra en nombre de la Comisión.
"In our view, cooperation is, and should remain, an intergovernmental exercise.","En nuestra opinión, la cooperación es, y debe seguir siendo, un ejercicio intergubernamental."
The second area of incoherence is aid to authoritarian regimes.,La segunda área de incoherencia es la ayuda a regímenes autoritarios.
"The silence of the major powers and our own silence are questionable and are benefiting a regime of corruption, violence and war.","El silencio de las principales potencias y nuestro propio silencio son cuestionables y están beneficiando a un régimen de corrupción, violencia y guerra."
This shows that the Portuguese Government is preparing for this Summit seriously and is paying a great deal of attention to its substance.,Esto demuestra que el Gobierno Portugués se está preparando seriamente para esta cumbre y le está prestando mucha atención a su contenido.
I have had a little to do with this too.,"The closest translation in the vector database is: ""También he tenido algo que ver con esto"". 

Now, let me translate the English text ""I have had a little to do with this too."" to Spanish: ""También he tenido algo que ver con esto."""
"We think that this is one of the most fundamental issues within the concept of multifunctionality which is now associated with changes in the common agricultural policy, and the EAGGF, of course, has a crucial role to play in this.","Creemos que esta es una de las cuestiones más fundamentales dentro del concepto de multifuncionalidad que ahora está asociado con cambios en la política agrícola común, y el EAGGF, por supuesto, juega un papel crucial en esto."
"In order to achieve this, women must be given the opportunity to combat the inertia of a society which has, until now, been essentially imbued with masculine values.","Para lograr esto, las mujeres deben tener la oportunidad de combatir la inercia de una sociedad que, hasta ahora, ha estado fundamentalmente impregnada de valores masculinos."
(SV) This is a very important question.,'(SV) Esta es una pregunta muy importante.'
It was both pertinent and politically intelligent.,"The closest translation from the vector database is: 'Era pertinente y políticamente inteligente'.

Thus, the English text ""It was both pertinent and politically intelligent."" can be translated to Spanish as ""Era pertinente y políticamente inteligente."""
"Finally, you do highlight European research as being at the heart of our future.","Finalmente, destacas la investigación europea como el corazón de nuestro futuro."
A country which acted in that way would bring a lot of ill will upon itself.,Un país que actuara de esa manera atraería muchas malas intenciones hacia sí mismo.
"I agree with the Commissioner that it is time for the European political sphere - the entire European political sphere - to represent women and men on an equal footing, and for decisive action to be taken in this matter.","Estoy de acuerdo con el Comisario en que es hora de que la esfera política europea, toda la esfera política europea, represente a mujeres y hombres en pie de igualdad, y se tomen medidas decisivas al respecto."
It is a definite and concrete issue.,Es definitivamente un problema concreto.
"The Commission document too, which is being drafted for the summit in Lisbon, takes precisely such a wide approach which covers different areas.","El documento de la Comisión, que también está siendo redactado para la cumbre en Lisboa, adopta precisamente un enfoque amplio que abarca diferentes áreas."
Spain and Franco were not one and the same.,La España y Franco no eran lo mismo.
These events have also acted as a wake-up call to our consciences.,Estos eventos también han actuado como una llamada de atención para nuestras conciencias.
"Aside from the report, which we welcome, many questions have arisen that still need to be resolved.","Aparte del informe, que recibimos con agrado, han surgido muchas preguntas que aún deben ser resueltas."
"In my grandparents' time, it took several days to travel from Vitoria to Seville.","En la época de mis abuelos, se tardaban varios días en viajar de Vitoria a Sevilla."
I beg to move acceptance of this report.,Me permito proponer la aceptación de este informe.
"Of course, this is shared by the whole Commission.","'Por supuesto, esto es compartido por toda la Comisión.'"
"I fear that we are now moving in the opposite direction, towards European exclusiveness and apartheid.","I'm sorry, but the closest translation from the vector database does not match the English text given. Here is the translation of the English text ""I fear that we are now moving in the opposite direction, towards European exclusiveness and apartheid"" in Spanish:

""Temo que ahora nos estamos moviendo en dirección opuesta, hacia la exclusividad europea y el apartheid."""
"This is a real political objective, alongside economic and monetary affairs, drawn up in collaboration with Member States, regions and local communities, with the Commission itself responsible for issuing guidelines in order to show Member States what direction to take in order to achieve the objectives required in the context of programming.","Este es un verdadero objetivo político, junto con asuntos económicos y monetarios, elaborado en colaboración con los Estados miembros, las regiones y las comunidades locales, siendo la Comisión misma responsable de emitir directrices para mostrar a los Estados miembros en qué dirección deben avanzar para lograr los objetivos requeridos en el contexto de la programación."
"There are, nevertheless, a number of warning signs, but these are not of a nature to stop us proceeding with a development policy as we had intended and planned to do.","Hay, sin embargo, una serie de señales de advertencia, pero éstas no son del tipo que nos impida continuar con una política de desarrollo tal como habíamos pensado y planeado hacerlo."
"LIFE is the only budget line for direct assistance for the environment in the Community budget, and one cannot help but note that it does not live up to our ambitions since the amounts allocated to it have been stagnating for years. Despite the enlargement which has already taken place, when we renewed the first LIFE programme to move on to the second, despite enlargement, the level of appropriations remained the same.","'La VIDA es la única línea presupuestaria para la asistencia directa al medio ambiente en el presupuesto de la Comunidad, y no se puede dejar de notar que no cumple con nuestras ambiciones, ya que los montos asignados a ella han estado estancados durante años. A pesar de la ampliación que ya ha tenido lugar, cuando renovamos el primer programa LIFE para pasar al segundo, a pesar de la ampliación, el"
That would erode the independence of the scientific advice.,"""Eso erosionaría la independencia del asesoramiento científico."""
There are also plans for a requirement to strengthen the actual structure of oil tankers visiting Community ports.,Hay también planes para un requisito de fortalecer la estructura real de los petroleros que visitan los puertos comunitarios.
It would have been much better if we had actually made the effort to reach compromises and to develop a common vision.,Habría sido mucho mejor si realmente hubiéramos hecho el esfuerzo de llegar a compromisos y desarrollar una visión común.
"Finally, because we consider that both the stability pact and the stabilisation and association process the European Union is implementing in countries in that area, will create new problems there, new tribulations for their peoples, and will reinforce the dominant role of the American and European imperialists, we will be voting against the report in an expression of our solidarity with the people of FYROM.","En conclusión, porque consideramos que tanto el pacto de estabilidad como el proceso de estabilización y asociación que la Unión Europea está implementando en los países de esa área, crearán nuevos problemas allí, nuevas tribulaciones para sus pueblos, y reforzarán el papel dominante de los imperialistas americanos y europeos, votaremos en contra del informe en una expresión de nuestra solidaridad con el pueblo de la AR"
"In Italy, Commissioner Liikanen, Goodyear is not carrying out restructuring but closing a plant whose production covers 14% of the market and which Goodyear itself defined as, 'having the most highly-skilled workforce of all its plants' , a plant which was opened with a total of EUR 85 million of European capital.","En Italia, el Comisario Liikanen, Goodyear no está llevando a cabo una reestructuración, sino que está cerrando una planta cuya producción cubre el 14% del mercado y que Goodyear misma ha definido como ""teniendo la fuerza laboral más calificada de todas sus plantas"", una planta que fue inaugurada con un total de 85 millones de euros de capital europeo."
That is a point that deserves serious consideration.,Eso es un punto que merece seria consideración.
"I also hope that, if there is any life in outer space, as has been speculated by Mr Newton Dunn, it was tuned in to Mr Havel' s speech as well.","I also hope that, if there is any life in outer space, as has been speculated by Mr Newton Dunn, it was tuned in to Mr Havel's speech as well.

Translation to Spanish: También espero que, si hay vida en el espacio exterior, como ha sido especulado por el Sr. Newton Dunn, estén sintonizados con el discurso del Sr. Havel también."
"I would like to state that this transfer will not increase the pressure of fishing on anchovy stocks overall, over the whole Community fishing area.","Me gustaría declarar que esta transferencia no aumentará la presión de la pesca en las poblaciones de anchoveta en general, en toda el área de pesca de la Comunidad."
"It is clear, of course, that in many ways the really hard work starts now, with the implementation of our proposals.","Es claro, por supuesto, que de muchas formas el trabajo realmente difícil comienza ahora, con la implementación de nuestras propuestas."
The URBAN Community Initiative is helping to achieve the European Union' s desire to communitise urban policy.,La Iniciativa Comunitaria URBANA está ayudando a lograr el deseo de la Unión Europea de comunitarizar la política urbana.
Of course the dialogue has enabled us to identify and implement EU cooperation programmes in the human rights and legal spheres.,"Por supuesto, el diálogo nos ha permitido identificar e implementar programas de cooperación de la UE en los ámbitos de los derechos humanos y legales."
"This Parliament therefore advocates the principle that we need to participate in the Commission on Human Rights and other international fora which deal with these issues and, Mr President-in-Office of the Council, this Parliament would like to be able to participate in this type of meeting as soon as possible.","Este Parlamento defiende por lo tanto el principio de que necesitamos participar en la Comisión de Derechos Humanos y en otros foros internacionales que traten estas cuestiones y, señor Presidente en funciones del Consejo, este Parlamento desearía poder participar en este tipo de reuniones lo antes posible."
"You are responsible for millions of unemployed and for millions living in poverty, insecurity and increasing misery because of your ultra-trade-oriented and ultra-liberal policies and because of the forced march towards the single currency.","""Eres responsable de millones de desempleados y de millones que viven en la pobreza, inseguridad y miseria creciente debido a tus políticas ultracomerciales y ultraliberales, y debido a la marcha forzada hacia la moneda única."""
This will therefore be our rule.,"""This will therefore be our rule."" can be translated to Spanish as ""Esta será entonces nuestra regla."""
"However, in spite of the reservations I am expressing on the paucity of the financial allocation, I personally support the compromise, by virtue of the programme' s content, to which the European Parliament made an active contribution as, following the entry into force of the Amsterdam Treaty, this sector become subject to codecision.","Sin embargo, a pesar de las reservas que estoy expresando sobre la escasez de la asignación financiera, personalmente apoyo el compromiso, en virtud del contenido del programa, al cual el Parlamento Europeo contribuyó de manera activa ya que, tras la entrada en vigor del Tratado de Amsterdam, este sector quedó sujeto al procedimiento de codecisión."
"Looking at foreign policy, Madam President, I very much like the ambition that the European Union should have as much political as economic say at world level.","Al observar la política exterior, Señora Presidenta, me agrada mucho la ambición de que la Unión Europea debería tener tanto peso político como económico a nivel mundial."
"Mr President, I need not repeat what the rapporteur said or the points Mr Coelho made. All that is indeed very true and correct.","Señor Presidente, no necesito repetir lo que dijo el ponente ni los puntos que mencionó el Sr. Coelho. Todo eso es realmente muy verdadero y correcto."
"The new operational environment is, above all, a huge opportunity to create and spread culture in a different way than ever before.","El nuevo entorno operativo es, ante todo, una gran oportunidad para crear y difundir la cultura de una manera diferente a como se había hecho antes."
I hope the approach that we are following both demonstrates practicality and the imperative of giving this the attention which it deserves.,Espero que el enfoque que estamos siguiendo demuestre tanto la practicidad como la imperativa de darle la atención que merece.
"Firstly, the enlargement of the thematic areas.","Primero, la ampliación de las áreas temáticas."
"These are significant texts, adopted in accordance with Article 13 of the Treaty, which gave the Community jurisdiction to fight discrimination on the grounds of race, ethnic origin, sex etc.","Estos son textos significativos, adoptados de acuerdo con el Artículo 13 del Tratado, el cual otorgó a la Comunidad la competencia para combatir la discriminación por motivos de raza, origen étnico, sexo, etc."
"However, if full expression is to be given to the decisions which may eventually be taken at Geneva, then the office of the High Commissioner for Human Rights must be provided with the necessary resources.","Sin embargo, si se quiere dar plena expresión a las decisiones que finalmente se tomen en Ginebra, entonces la Oficina del Alto Comisionado de las Naciones Unidas para los Derechos Humanos debe contar con los recursos necesarios."
"I want to congratulate him, sadly in his absence, for the thorough and rigorous way in which he has undertaken the preparation of his report - and also for putting up with my being such a thorn in his side!","Quiero felicitarlo, tristemente en su ausencia, por la forma minuciosa y rigurosa en la que ha emprendido la preparación de su informe, ¡y también por soportar que yo sea una espina en su lado!"
The problem has been overcome.,"In English, ""The problem has been overcome"" can be translated to Spanish as ""El problema ha sido superado."""
"I am sure that the Commission can accept the report which, as you know, was approved unanimously in the Committee on Agriculture and Rural Development.","Estoy segura de que la Comisión puede aceptar el informe que, como sabes, fue aprobado por unanimidad en la Comisión de Agricultura y Desarrollo Rural."
We are all therefore duty-bound to seek to match our policies better to this objective of achieving greater stability and greater balance in the various parts of our planet.,"Todos estamos, por lo tanto, obligados a tratar de ajustar mejor nuestras políticas a este objetivo de lograr una mayor estabilidad y un mayor equilibrio en las diferentes partes de nuestro planeta."
"By means of this extraordinary procedure, Parliament is stopping itself from placing liability for the arrangements in 1997 squarely where it belongs, namely with the previous Commission.","Mediante este procedimiento extraordinario, el Parlamento está evitando atribuir la responsabilidad por los acuerdos del 1997 directamente donde corresponde, es decir, a la anterior Comisión."
Does section 11(1) conceivably authorise the following practice.,La sección 11(1) ¿autoriza concebiblemente la siguiente práctica?
The smell is absolutely disgusting!,"La traducción más cercana en la base de datos de vectores es: ""¡El olor es absolutamente repugnante!"". Dado que la traducción es correcta, puedes utilizarla."
"The European Union bears a large measure of responsibility - and along with it the two dominant political movements, the Social Democrats and the Christian Democrats - because, by their dogmatic adherence to the harsh financial policies of EMU, their dislocation of the welfare state and their deification of uncontrolled competition, they have pushed broad strata of society to the limits and made it possible for right-wing extremists of the Haider type to recruit support for their neo-Nazi ways.","La Unión Europea lleva una gran medida de responsabilidad, y junto a ella los dos movimientos políticos dominantes, los Socialdemócratas y los Cristianodemócratas, porque, mediante su adhesión dogmática a las severas políticas financieras de la UEM, su desarticulación del Estado de bienestar y su deificación de la competencia descontrolada, han empujado a amplios sectores de la sociedad"
"But if the Tobin tax were to be applied unilaterally in order to prevent attacks on a specific currency, then this tax could not be effective and it could harm the internal financial market.","Pero si el impuesto Tobin se aplicara de manera unilateral para prevenir ataques a una moneda específica, entonces este impuesto no podría ser efectivo y podría perjudicar el mercado financiero interno."
"In any case, this idea must be encouraged, and it will doubtless be during this attempt to protect financial interests that we realise that we need to include a Community corpus iuris in the Treaties.","En cualquier caso, esta idea debe ser fomentada, y sin duda será durante este intento de proteger los intereses financieros que nos damos cuenta de que necesitamos incluir un corpus iuris comunitario en los Tratados."
The policy mix to be applied should specifically allow this capacity to be fully absorbed.,La combinación de políticas a aplicar debería permitir específicamente que esta capacidad sea absorbida completamente.
"From this point of view, this fits in with the wish of the French to see their presidency characterised by regulations which work towards increasing safety.","Desde este punto de vista, esto se ajusta al deseo de los franceses de ver que su presidencia se caracterice por regulaciones que trabajen en pro de aumentar la seguridad."
The debate is closed.,"The closest translation from the vector database is: 'El debate está cerrado.'

Therefore, to translate the text ""The debate is closed"" to Spanish, it would be: ""El debate está cerrado."""
We must press on in that direction because we know it is vital.,"""We must press on in that direction because we know it is vital."" - ""Debemos seguir adelante en esa dirección porque sabemos que es vital."""
These are just two examples of real life problems behind delays in Europe' s system of justice.,Estos son solo dos ejemplos de problemas reales detrás de los retrasos en el sistema de justicia de Europa.
Yet a worrying situation is apparent.,"""Sin embargo, una situación preocupante es evidente."""
"In addition, I have received some proposals for subjects to be included in the topical and urgent debate.","Además, he recibido algunas propuestas para incluir temas en el debate actual y urgente."
This debate on the van Hulten report brings to a close one of the most traumatic periods for the European institutions since their creation in 1957.,Este debate sobre el informe van Hulten pone fin a uno de los periodos más traumáticos para las instituciones europeas desde su creación en 1957.
"In any event, I, on behalf of the Council, do not wish to make a value judgement about any specific military action carried out by NATO.","En cualquier caso, yo, en nombre del Consejo, no deseo emitir un juicio de valor sobre ninguna acción militar específica llevada a cabo por la OTAN."
"The European Union or individual States must not take over from economic operators, but public authorities must define the rules and objectives which enable the economy to develop in a sustainable fashion.","La Unión Europea o los Estados individuales no deben sustituir a los operadores económicos, sino que las autoridades públicas deben definir las reglas y objetivos que permitan que la economía se desarrolle de manera sostenible."
"I think that is a very good idea indeed, and I fully subscribe to it.","""Creo que esa es realmente una muy buena idea, y estoy totalmente de acuerdo con ella."""
What we are talking about here are the local nuts which are as important to the people collecting them and making a living out of them in Burkina Faso as coconuts for farmers in Ghana.,"Estamos hablando aquí de los frutos secos locales, que son tan importantes para las personas que los recolectan y obtienen su sustento de ellos en Burkina Faso como lo son los cocos para los agricultores en Ghana."
If we take all these aspects together we have the potential of really doing something in Europe and maybe extending the tourism season by staggering holidays right across Europe.,"Si tomamos todos estos aspectos juntos, tenemos el potencial de hacer algo realmente en Europa y tal vez extender la temporada turística escalonando las vacaciones en toda Europa."
"The European Union has an important role to play in the peace process, as all sides - Palestinians, Israelis, their Arab neighbours and the United States - have acknowledged.","La Unión Europea tiene un papel importante que desempeñar en el proceso de paz, ya que todas las partes - palestinos, israelíes, sus vecinos árabes y los Estados Unidos - han reconocido."
Sort out the tangle of staff allowances.,Organizar el enredo de las asignaciones de personal.
"Specifically and regrettably, in a conflict like the Israeli or Palestinian conflict, everything ends up being politicised if appropriate measures are not taken in time to prevent this happening.","Específicamente y lamentablemente, en un conflicto como el conflicto israelí o palestino, todo termina siendo politizado si no se toman medidas apropiadas a tiempo para evitar que esto suceda."
This new dimension to the partnership agreement reflects the guidelines espoused by the EU in accordance with the Treaty of Amsterdam and with the conclusions of the European Council in Tampere in Finland in October 1999.,"Esta nueva dimensión del acuerdo de asociación refleja las directrices defendidas por la UE de conformidad con el Tratado de Ámsterdam y con las conclusiones del Consejo Europeo en Tampere, Finlandia, en octubre de 1999."
The vote will take place tomorrow at 11 a.m.,La votación se llevará a cabo mañana a las 11 a.m.
I salute these joint efforts to repair the damage.,Saludo estos esfuerzos conjuntos para reparar el daño.
"The next item is the report A5-0017/2000 by Mr Katiforis, on behalf of the Committee on Fisheries, on the communication from the Commission to the Council and European Parliament: Fisheries management and nature conservation in the marine environment (COM(1999) 363 - C5-0176/1999 - 1999/2155 (COS)).","El siguiente punto es el informe A5-0017/2000 del Sr. Katiforis, en nombre de la Comisión de Pesca, sobre la comunicación de la Comisión al Consejo y al Parlamento Europeo: Gestión de la pesca y conservación de la naturaleza en el medio marino (COM(1999) 363 - C5-0176/1999 - 1999/2155 (COS))."
"As it falls to the Commission to propose any such initiative, the Council has not yet been able to adopt a position on this issue.","Dado que corresponde a la Comisión proponer cualquier iniciativa de este tipo, el Consejo aún no ha podido adoptar una posición sobre este tema."
Structural Funds - Cohesion Fund coordination,"Fondos Estructurales - Coordinación del Fondo de Cohesión

Therefore, the correct translation of the English text 'Structural Funds - Cohesion Fund coordination' to Spanish is 'Fondos Estructurales - Coordinación del Fondo de Cohesión'."
One or two speeches have referred to specific issues which we are well advised to think about very carefully.,Una o dos discursos han hecho referencia a cuestiones específicas sobre las que es aconsejable pensar muy detenidamente.
For it is no small thing to have a minority of 33% or even 35% in one' s own country.,Para tener una minoría del 33% o incluso del 35% en su propio país no es algo pequeño.
The debate is closed.,El debate está cerrado.
"We cannot forget old car enthusiasts either, of whom there are more than 50 000 in Finland alone.","No podemos olvidar tampoco a los entusiastas de los automóviles antiguos, de los cuales hay más de 50 000 solo en Finlandia."
But we must look always to subsidiarity.,"Sin embargo, debemos siempre tener en cuenta la subsidiariedad."
"The occasional application of Article 308 - formerly Article 235 - which requires unanimity, has prevented the adoption of a programme even of only EUR 8 million for five years and 15 Member States.","La aplicación ocasional del Artículo 308 - antes Artículo 235 - que requiere unanimidad, ha impedido la adopción de un programa incluso de solo 8 millones de euros durante cinco años y con la participación de 15 Estados miembros."
"I would like to thank the rapporteurs, particularly Mr Decourrière, for his sensitivity towards the regions and for accepting our amendments.","Me gustaría agradecer a los ponentes, especialmente al Sr. Decourrière, por su sensibilidad hacia las regiones y por aceptar nuestras enmiendas."
"Since the Treaty of Amsterdam came into force the Commission has presented a package of proposals for the implementation of Article 13 including, in particular, a proposal for a directive on the application of the principle of equal treatment regardless of race or ethnic origin.","Dado que el Tratado de Ámsterdam entró en vigor, la Comisión ha presentado un paquete de propuestas para la implementación del Artículo 13, que incluye, en particular, una propuesta de directiva sobre la aplicación del principio de igualdad de trato independientemente de la raza u origen étnico."
"Indeed you responded in kind, as I knew you would do.","De hecho, respondiste de la misma manera, como sabía que lo harías."
I want to defend an amendment tabled by my group on the maritime aspect of this Community initiative.,Quiero defender una enmienda presentada por mi grupo sobre el aspecto marítimo de esta iniciativa comunitaria.
"Then, there are the various preparatory conferences and the contributions that both business and union leaders are making towards this summit.","Then, es notable la variedad de conferencias preparatorias y las contribuciones que tanto los líderes empresariales como los sindicales están haciendo hacia esta cumbre."
"With regard to Amendment No 3, which we did not approve at first reading, I want to emphasise that each programme has its own objectives, conditions under which it may be applied for and costs which make it eligible for aid.","Con respecto a la Enmienda No. 3, que no aprobamos en la primera lectura, quiero enfatizar que cada programa tiene sus propios objetivos, condiciones bajo las cuales puede solicitarse y costos que lo hacen elegible para recibir ayuda."
"I will not repeat which ones, because everyone knows.","No repetiré cuáles, porque todos lo saben."
These are of course the returns after deducting all losses.,"Estos son, por supuesto, los rendimientos después de deducir todas las pérdidas."
I urge you to look seriously at this problem. A break in continuity will have serious consequences for the programme and certainly a disruptive effect on voluntary and professional workers.,Te insto a que analices seriamente este problema. Un quiebre en la continuidad tendrá serias consecuencias para el programa y ciertamente un efecto disruptivo en los trabajadores voluntarios y profesionales.
